accession,dataset,row_id:ID(Protein),:LABEL
Q91VZ6,UP000005640_9606,16909,Protein
Q91W10,UP000005640_9606,16910,Protein
Q91W18,UP000005640_9606,16911,Protein
Q91W20,UP000005640_9606,16912,Protein
Q91W27,UP000005640_9606,16913,Protein
Q91W29,UP000005640_9606,16914,Protein
Q91W34,UP000005640_9606,16915,Protein
Q91W36,UP000005640_9606,16916,Protein
Q91W39,UP000005640_9606,16917,Protein
Q91W40,UP000005640_9606,16918,Protein
Q91W43,UP000005640_9606,16919,Protein
Q91W45,UP000005640_9606,16920,Protein
Q91W50,UP000005640_9606,16921,Protein
Q91W52,UP000005640_9606,16922,Protein
Q91W53,UP000005640_9606,16923,Protein
Q91W59,UP000005640_9606,16924,Protein
Q91W61,UP000005640_9606,16925,Protein
Q91W63,UP000005640_9606,16926,Protein
Q91W64,UP000005640_9606,16927,Protein
Q91W67,UP000005640_9606,16928,Protein
Q91W69,UP000005640_9606,16929,Protein
Q91W78,UP000005640_9606,16930,Protein
Q91W82,UP000005640_9606,16931,Protein
Q91W86,UP000005640_9606,16932,Protein
Q91W89,UP000005640_9606,16933,Protein
Q91W90,UP000005640_9606,16934,Protein
Q91W92,UP000005640_9606,16935,Protein
Q91W93,UP000005640_9606,16936,Protein
Q91W94,UP000005640_9606,16937,Protein
Q91W96,UP000005640_9606,16938,Protein
Q91W97,UP000005640_9606,16939,Protein
Q91W98,UP000005640_9606,16940,Protein
Q91WA1,UP000005640_9606,16941,Protein
Q91WA3,UP000005640_9606,16942,Protein
Q91WA4,UP000005640_9606,16943,Protein
Q91WA6,UP000005640_9606,16944,Protein
Q91WA9,UP000005640_9606,16945,Protein
Q91WB2,UP000005640_9606,16946,Protein
Q91WB4,UP000005640_9606,16947,Protein
Q91WB5,UP000005640_9606,16948,Protein
Q91WB7,UP000005640_9606,16949,Protein
Q91WC0,UP000005640_9606,16950,Protein
Q91WC1,UP000005640_9606,16951,Protein
Q91WC3,UP000005640_9606,16952,Protein
Q91WC7,UP000005640_9606,16953,Protein
Q91WC9,UP000005640_9606,16954,Protein
Q91WD0,UP000005640_9606,16955,Protein
Q91WD1,UP000005640_9606,16956,Protein
Q91WD2,UP000005640_9606,16957,Protein
Q91WD4,UP000005640_9606,16958,Protein
Q91WD5,UP000005640_9606,16959,Protein
Q91WD7,UP000005640_9606,16960,Protein
Q91WD8,UP000005640_9606,16961,Protein
Q91WD9,UP000005640_9606,16962,Protein
Q91WE1,UP000005640_9606,16963,Protein
Q91WE2,UP000005640_9606,16964,Protein
Q91WE3,UP000005640_9606,16965,Protein
Q91WE4,UP000005640_9606,16966,Protein
Q91WE6,UP000005640_9606,16967,Protein
Q91WE9,UP000005640_9606,16968,Protein
Q91WF0,UP000005640_9606,16969,Protein
Q91WF3,UP000005640_9606,16970,Protein
Q91WF7,UP000005640_9606,16971,Protein
Q91WG0,UP000005640_9606,16972,Protein
Q91WG1,UP000005640_9606,16973,Protein
Q91WG2,UP000005640_9606,16974,Protein
Q91WG3,UP000005640_9606,16975,Protein
Q91WG4,UP000005640_9606,16976,Protein
Q91WG5,UP000005640_9606,16977,Protein
Q91WG7,UP000005640_9606,16978,Protein
Q91WG8,UP000005640_9606,16979,Protein
Q91WH2,UP000005640_9606,16980,Protein
Q91WI7,UP000005640_9606,16981,Protein
Q91WJ0,UP000005640_9606,16982,Protein
Q91WJ2,UP000005640_9606,16983,Protein
Q91WJ7,UP000005640_9606,16984,Protein
Q91WJ8,UP000005640_9606,16985,Protein
Q91WK0,UP000005640_9606,16986,Protein
Q91WK1,UP000005640_9606,16987,Protein
Q91WK2,UP000005640_9606,16988,Protein
Q91WK5,UP000005640_9606,16989,Protein
Q91WK7,UP000005640_9606,16990,Protein
Q91WL0,UP000005640_9606,16991,Protein
Q91WL5,UP000005640_9606,16992,Protein
Q91WL6,UP000005640_9606,16993,Protein
Q91WL8,UP000005640_9606,16994,Protein
Q91WM0,UP000005640_9606,16995,Protein
Q91WM1,UP000005640_9606,16996,Protein
Q91WM2,UP000005640_9606,16997,Protein
Q91WM3,UP000005640_9606,16998,Protein
Q91WM6,UP000005640_9606,16999,Protein
Q91WN1,UP000005640_9606,17000,Protein
Q91WN2,UP000005640_9606,17001,Protein
Q91WN3,UP000005640_9606,17002,Protein
Q91WN4,UP000005640_9606,17003,Protein
Q91WP0,UP000005640_9606,17004,Protein
Q91WP6,UP000005640_9606,17005,Protein
Q91WQ3,UP000005640_9606,17006,Protein
Q91WQ5,UP000005640_9606,17007,Protein
Q91WQ9,UP000005640_9606,17008,Protein
Q91WR3,UP000005640_9606,17009,Protein
Q91WR5,UP000005640_9606,17010,Protein
Q91WR6,UP000005640_9606,17011,Protein
Q91WR8,UP000005640_9606,17012,Protein
Q91WS0,UP000005640_9606,17013,Protein
Q91WS2,UP000005640_9606,17014,Protein
Q91WS4,UP000005640_9606,17015,Protein
Q91WS7,UP000005640_9606,17016,Protein
Q91WT4,UP000005640_9606,17017,Protein
Q91WT7,UP000005640_9606,17018,Protein
Q91WT8,UP000005640_9606,17019,Protein
Q91WT9,UP000005640_9606,17020,Protein
Q91WU0,UP000005640_9606,17021,Protein
Q91WU2,UP000005640_9606,17022,Protein
Q91WU4,UP000005640_9606,17023,Protein
Q91WU5,UP000005640_9606,17024,Protein
Q91WU6,UP000005640_9606,17025,Protein
Q91WV0,UP000005640_9606,17026,Protein
Q91WV7,UP000005640_9606,17027,Protein
Q91WW2,UP000005640_9606,17028,Protein
Q91WW3,UP000005640_9606,17029,Protein
Q91WW4,UP000005640_9606,17030,Protein
Q91WW5,UP000005640_9606,17031,Protein
Q91WW7,UP000005640_9606,17032,Protein
Q91WZ8,UP000005640_9606,17033,Protein
Q91X05,UP000005640_9606,17034,Protein
Q91X17,UP000005640_9606,17035,Protein
Q91X20,UP000005640_9606,17036,Protein
Q91X21,UP000005640_9606,17037,Protein
Q91X34,UP000005640_9606,17038,Protein
Q91X36,UP000005640_9606,17039,Protein
Q91X43,UP000005640_9606,17040,Protein
Q91X44,UP000005640_9606,17041,Protein
Q91X45,UP000005640_9606,17042,Protein
Q91X46,UP000005640_9606,17043,Protein
Q91X49,UP000005640_9606,17044,Protein
Q91X51,UP000005640_9606,17045,Protein
Q91X52,UP000005640_9606,17046,Protein
Q91X56,UP000005640_9606,17047,Protein
Q91X58,UP000005640_9606,17048,Protein
Q91X60,UP000005640_9606,17049,Protein
Q91X72,UP000005640_9606,17050,Protein
Q91X77,UP000005640_9606,17051,Protein
Q91X78,UP000005640_9606,17052,Protein
Q91X79,UP000005640_9606,17053,Protein
Q91X83,UP000005640_9606,17054,Protein
Q91X84,UP000005640_9606,17055,Protein
Q91X85,UP000005640_9606,17056,Protein
Q91X86,UP000005640_9606,17057,Protein
Q91X88,UP000005640_9606,17058,Protein
Q91X91,UP000005640_9606,17059,Protein
Q91X93,UP000005640_9606,17060,Protein
Q91X96,UP000005640_9606,17061,Protein
Q91X97,UP000005640_9606,17062,Protein
Q91XA2,UP000005640_9606,17063,Protein
Q91XA5,UP000005640_9606,17064,Protein
Q91XA8,UP000005640_9606,17065,Protein
Q91XA9,UP000005640_9606,17066,Protein
Q91XB0,UP000005640_9606,17067,Protein
Q91XB7,UP000005640_9606,17068,Protein
Q91XC0,UP000005640_9606,17069,Protein
Q91XC8,UP000005640_9606,17070,Protein
Q91XC9,UP000005640_9606,17071,Protein
Q91XD2,UP000005640_9606,17072,Protein
Q91XD3,UP000005640_9606,17073,Protein
Q91XD4,UP000005640_9606,17074,Protein
Q91XD6,UP000005640_9606,17075,Protein
Q91XD7,UP000005640_9606,17076,Protein
Q91XD8,UP000005640_9606,17077,Protein
Q91XE0,UP000005640_9606,17078,Protein
Q91XE4,UP000005640_9606,17079,Protein
Q91XE7,UP000005640_9606,17080,Protein
Q91XE8,UP000005640_9606,17081,Protein
Q91XE9,UP000005640_9606,17082,Protein
Q91XF0,UP000005640_9606,17083,Protein
Q91XF2,UP000005640_9606,17084,Protein
Q91XF4,UP000005640_9606,17085,Protein
Q91XI1,UP000005640_9606,17086,Protein
Q91XL1,UP000005640_9606,17087,Protein
Q91XL2,UP000005640_9606,17088,Protein
Q91XL3,UP000005640_9606,17089,Protein
Q91XL9,UP000005640_9606,17090,Protein
Q91XM9,UP000005640_9606,17091,Protein
Q91XP5,UP000005640_9606,17092,Protein
Q91XQ0,UP000005640_9606,17093,Protein
Q91XQ5,UP000005640_9606,17094,Protein
Q91XQ6,UP000005640_9606,17095,Protein
Q91XS1,UP000005640_9606,17096,Protein
Q91XT4,UP000005640_9606,17097,Protein
Q91XT6,UP000005640_9606,17098,Protein
Q91XU0,UP000005640_9606,17099,Protein
Q91XU3,UP000005640_9606,17100,Protein
Q91XV3,UP000005640_9606,17101,Protein
Q91XW8,UP000005640_9606,17102,Protein
Q91XW9,UP000005640_9606,17103,Protein
Q91XX0,UP000005640_9606,17104,Protein
Q91XX1,UP000005640_9606,17105,Protein
Q91XX3,UP000005640_9606,17106,Protein
Q91XX4,UP000005640_9606,17107,Protein
Q91XX5,UP000005640_9606,17108,Protein
Q91XX6,UP000005640_9606,17109,Protein
Q91XX7,UP000005640_9606,17110,Protein
Q91XX8,UP000005640_9606,17111,Protein
Q91XX9,UP000005640_9606,17112,Protein
Q91XY0,UP000005640_9606,17113,Protein
Q91XY2,UP000005640_9606,17114,Protein
Q91XY3,UP000005640_9606,17115,Protein
Q91XY4,UP000005640_9606,17116,Protein
Q91XY5,UP000005640_9606,17117,Protein
Q91XY6,UP000005640_9606,17118,Protein
Q91XY7,UP000005640_9606,17119,Protein
Q91XY8,UP000005640_9606,17120,Protein
Q91XY9,UP000005640_9606,17121,Protein
Q91XZ2,UP000005640_9606,17122,Protein
Q91XZ4,UP000005640_9606,17123,Protein
Q91XZ5,UP000005640_9606,17124,Protein
Q91XZ6,UP000005640_9606,17125,Protein
Q91XZ7,UP000005640_9606,17126,Protein
Q91XZ8,UP000005640_9606,17127,Protein
Q91XZ9,UP000005640_9606,17128,Protein
Q91Y00,UP000005640_9606,17129,Protein
Q91Y01,UP000005640_9606,17130,Protein
Q91Y02,UP000005640_9606,17131,Protein
Q91Y03,UP000005640_9606,17132,Protein
Q91Y04,UP000005640_9606,17133,Protein
Q91Y06,UP000005640_9606,17134,Protein
Q91Y07,UP000005640_9606,17135,Protein
Q91Y08,UP000005640_9606,17136,Protein
Q91Y09,UP000005640_9606,17137,Protein
Q91Y10,UP000005640_9606,17138,Protein
Q91Y11,UP000005640_9606,17139,Protein
Q91Y12,UP000005640_9606,17140,Protein
Q91Y13,UP000005640_9606,17141,Protein
Q91Y14,UP000005640_9606,17142,Protein
Q91Y15,UP000005640_9606,17143,Protein
Q91Y16,UP000005640_9606,17144,Protein
Q91Y17,UP000005640_9606,17145,Protein
Q91Y18,UP000005640_9606,17146,Protein
Q91Y19,UP000005640_9606,17147,Protein
Q91Y20,UP000005640_9606,17148,Protein
Q91Y21,UP000005640_9606,17149,Protein
Q91Y44,UP000005640_9606,17150,Protein
Q91Y47,UP000005640_9606,17151,Protein
Q91Y57,UP000005640_9606,17152,Protein
Q91Y63,UP000005640_9606,17153,Protein
Q91Y74,UP000005640_9606,17154,Protein
Q91Y82,UP000005640_9606,17155,Protein
Q91Y86,UP000005640_9606,17156,Protein
Q91Y97,UP000005640_9606,17157,Protein
Q91YA2,UP000005640_9606,17158,Protein
Q91YD1,UP000005640_9606,17159,Protein
Q91YD3,UP000005640_9606,17160,Protein
Q91YD4,UP000005640_9606,17161,Protein
Q91YD6,UP000005640_9606,17162,Protein
Q91YD9,UP000005640_9606,17163,Protein
Q91YE2,UP000005640_9606,17164,Protein
Q91YE3,UP000005640_9606,17165,Protein
Q91YE5,UP000005640_9606,17166,Protein
Q91YE6,UP000005640_9606,17167,Protein
Q91YE7,UP000005640_9606,17168,Protein
Q91YE8,UP000005640_9606,17169,Protein
Q91YE9,UP000005640_9606,17170,Protein
Q91YH5,UP000005640_9606,17171,Protein
Q91YH6,UP000005640_9606,17172,Protein
Q91YI0,UP000005640_9606,17173,Protein
Q91YI1,UP000005640_9606,17174,Protein
Q91YI4,UP000005640_9606,17175,Protein
Q91YI6,UP000005640_9606,17176,Protein
Q91YJ2,UP000005640_9606,17177,Protein
Q91YJ3,UP000005640_9606,17178,Protein
Q91YJ5,UP000005640_9606,17179,Protein
Q91YK0,UP000005640_9606,17180,Protein
Q91YK2,UP000005640_9606,17181,Protein
Q91YK8,UP000005640_9606,17182,Protein
Q91YL2,UP000005640_9606,17183,Protein
Q91YL3,UP000005640_9606,17184,Protein
Q91YL7,UP000005640_9606,17185,Protein
Q91YM2,UP000005640_9606,17186,Protein
Q91YM4,UP000005640_9606,17187,Protein
Q91YN0,UP000005640_9606,17188,Protein
Q91YN1,UP000005640_9606,17189,Protein
Q91YN5,UP000005640_9606,17190,Protein
Q91YN9,UP000005640_9606,17191,Protein
Q91YP0,UP000005640_9606,17192,Protein
Q91YP1,UP000005640_9606,17193,Protein
Q91YP2,UP000005640_9606,17194,Protein
Q91YP3,UP000005640_9606,17195,Protein
Q91YP6,UP000005640_9606,17196,Protein
Q91YQ1,UP000005640_9606,17197,Protein
Q91YQ3,UP000005640_9606,17198,Protein
Q91YQ5,UP000005640_9606,17199,Protein
Q91YQ7,UP000005640_9606,17200,Protein
Q91YR1,UP000005640_9606,17201,Protein
Q91YR5,UP000005640_9606,17202,Protein
Q91YR7,UP000005640_9606,17203,Protein
Q91YR9,UP000005640_9606,17204,Protein
Q91YS8,UP000005640_9606,17205,Protein
Q91YT0,UP000005640_9606,17206,Protein
Q91YT2,UP000005640_9606,17207,Protein
Q91YT7,UP000005640_9606,17208,Protein
Q91YT8,UP000005640_9606,17209,Protein
Q91YU3,UP000005640_9606,17210,Protein
Q91YU6,UP000005640_9606,17211,Protein
Q91YU8,UP000005640_9606,17212,Protein
Q91YV9,UP000005640_9606,17213,Protein
Q91YW3,UP000005640_9606,17214,Protein
Q91YX0,UP000005640_9606,17215,Protein
Q91YX5,UP000005640_9606,17216,Protein
Q91YY2,UP000005640_9606,17217,Protein
Q91YY4,UP000005640_9606,17218,Protein
Q91YY5,UP000005640_9606,17219,Protein
Q91Z22,UP000005640_9606,17220,Protein
Q91Z31,UP000005640_9606,17221,Protein
Q91Z38,UP000005640_9606,17222,Protein
Q91Z40,UP000005640_9606,17223,Protein
Q91Z46,UP000005640_9606,17224,Protein
Q91Z49,UP000005640_9606,17225,Protein
Q91Z53,UP000005640_9606,17226,Protein
Q91Z58,UP000005640_9606,17227,Protein
Q91Z61,UP000005640_9606,17228,Protein
Q91Z67,UP000005640_9606,17229,Protein
Q91Z69,UP000005640_9606,17230,Protein
Q91Z83,UP000005640_9606,17231,Protein
Q91Z92,UP000005640_9606,17232,Protein
Q91Z96,UP000005640_9606,17233,Protein
Q91Z98,UP000005640_9606,17234,Protein
Q91ZA3,UP000005640_9606,17235,Protein
Q91ZA6,UP000005640_9606,17236,Protein
Q91ZA8,UP000005640_9606,17237,Protein
Q91ZB0,UP000005640_9606,17238,Protein
Q91ZB5,UP000005640_9606,17239,Protein
Q91ZB7,UP000005640_9606,17240,Protein
Q91ZB8,UP000005640_9606,17241,Protein
Q91ZB9,UP000005640_9606,17242,Protein
Q91ZC0,UP000005640_9606,17243,Protein
Q91ZC1,UP000005640_9606,17244,Protein
Q91ZC4,UP000005640_9606,17245,Protein
Q91ZC5,UP000005640_9606,17246,Protein
Q91ZC6,UP000005640_9606,17247,Protein
Q91ZC7,UP000005640_9606,17248,Protein
Q91ZD1,UP000005640_9606,17249,Protein
Q91ZD4,UP000005640_9606,17250,Protein
Q91ZD5,UP000005640_9606,17251,Protein
Q91ZD6,UP000005640_9606,17252,Protein
Q91ZE0,UP000005640_9606,17253,Protein
Q91ZE5,UP000005640_9606,17254,Protein
Q91ZE9,UP000005640_9606,17255,Protein
Q91ZF0,UP000005640_9606,17256,Protein
Q91ZF2,UP000005640_9606,17257,Protein
Q91ZF4,UP000005640_9606,17258,Protein
Q91ZG2,UP000005640_9606,17259,Protein
Q91ZH7,UP000005640_9606,17260,Protein
Q91ZI0,UP000005640_9606,17261,Protein
Q91ZI8,UP000005640_9606,17262,Protein
Q91ZJ0,UP000005640_9606,17263,Protein
Q91ZJ5,UP000005640_9606,17264,Protein
Q91ZJ9,UP000005640_9606,17265,Protein
Q91ZK0,UP000005640_9606,17266,Protein
Q91ZK4,UP000005640_9606,17267,Protein
Q91ZM2,UP000005640_9606,17268,Protein
Q91ZM8,UP000005640_9606,17269,Protein
Q91ZM9,UP000005640_9606,17270,Protein
Q91ZN5,UP000005640_9606,17271,Protein
Q91ZP3,UP000005640_9606,17272,Protein
Q91ZP4,UP000005640_9606,17273,Protein
Q91ZP6,UP000005640_9606,17274,Protein
Q91ZP9,UP000005640_9606,17275,Protein
Q91ZQ1,UP000005640_9606,17276,Protein
Q91ZQ5,UP000005640_9606,17277,Protein
Q91ZR1,UP000005640_9606,17278,Protein
Q91ZR2,UP000005640_9606,17279,Protein
Q91ZR3,UP000005640_9606,17280,Protein
Q91ZR4,UP000005640_9606,17281,Protein
Q91ZR5,UP000005640_9606,17282,Protein
Q91ZS8,UP000005640_9606,17283,Protein
Q91ZT5,UP000005640_9606,17284,Protein
Q91ZT7,UP000005640_9606,17285,Protein
Q91ZT8,UP000005640_9606,17286,Protein
Q91ZT9,UP000005640_9606,17287,Protein
Q91ZU0,UP000005640_9606,17288,Protein
Q91ZU1,UP000005640_9606,17289,Protein
Q91ZU6,UP000005640_9606,17290,Protein
Q91ZU9,UP000005640_9606,17291,Protein
Q91ZV0,UP000005640_9606,17292,Protein
Q91ZV3,UP000005640_9606,17293,Protein
Q91ZV4,UP000005640_9606,17294,Protein
Q91ZV7,UP000005640_9606,17295,Protein
Q91ZV8,UP000005640_9606,17296,Protein
Q91ZW2,UP000005640_9606,17297,Protein
Q91ZW3,UP000005640_9606,17298,Protein
Q91ZW7,UP000005640_9606,17299,Protein
Q91ZW8,UP000005640_9606,17300,Protein
Q91ZW9,UP000005640_9606,17301,Protein
Q91ZX1,UP000005640_9606,17302,Protein
Q91ZX6,UP000005640_9606,17303,Protein
Q91ZX7,UP000005640_9606,17304,Protein
Q91ZY2,UP000005640_9606,17305,Protein
Q91ZZ3,UP000005640_9606,17306,Protein
Q91ZZ5,UP000005640_9606,17307,Protein
Q920A0,UP000005640_9606,17308,Protein
Q920A1,UP000005640_9606,17309,Protein
Q920A5,UP000005640_9606,17310,Protein
Q920A7,UP000005640_9606,17311,Protein
Q920A9,UP000005640_9606,17312,Protein
Q920B0,UP000005640_9606,17313,Protein
Q920B9,UP000005640_9606,17314,Protein
Q920C1,UP000005640_9606,17315,Protein
Q920C4,UP000005640_9606,17316,Protein
Q920D3,UP000005640_9606,17317,Protein
Q920D7,UP000005640_9606,17318,Protein
Q920E3,UP000005640_9606,17319,Protein
Q920E5,UP000005640_9606,17320,Protein
Q920F6,UP000005640_9606,17321,Protein
Q920G3,UP000005640_9606,17322,Protein
Q920G8,UP000005640_9606,17323,Protein
Q920G9,UP000005640_9606,17324,Protein
Q920H1,UP000005640_9606,17325,Protein
Q920H4,UP000005640_9606,17326,Protein
Q920I9,UP000005640_9606,17327,Protein
Q920L1,UP000005640_9606,17328,Protein
Q920L5,UP000005640_9606,17329,Protein
Q920M5,UP000005640_9606,17330,Protein
Q920M7,UP000005640_9606,17331,Protein
Q920N1,UP000005640_9606,17332,Protein
Q920N2,UP000005640_9606,17333,Protein
Q920N7,UP000005640_9606,17334,Protein
Q920P2,UP000005640_9606,17335,Protein
Q920P3,UP000005640_9606,17336,Protein
Q920P5,UP000005640_9606,17337,Protein
Q920Q2,UP000005640_9606,17338,Protein
Q920Q4,UP000005640_9606,17339,Protein
Q920Q6,UP000005640_9606,17340,Protein
Q920Q8,UP000005640_9606,17341,Protein
Q920R0,UP000005640_9606,17342,Protein
Q920R6,UP000005640_9606,17343,Protein
Q920S1,UP000005640_9606,17344,Protein
Q920S2,UP000005640_9606,17345,Protein
Q920S3,UP000005640_9606,17346,Protein
Q920V1,UP000005640_9606,17347,Protein
Q920Y8,UP000005640_9606,17348,Protein
Q920Z0,UP000005640_9606,17349,Protein
Q920Z2,UP000005640_9606,17350,Protein
Q921B4,UP000005640_9606,17351,Protein
Q921C1,UP000005640_9606,17352,Protein
Q921C3,UP000005640_9606,17353,Protein
Q921C5,UP000005640_9606,17354,Protein
Q921D4,UP000005640_9606,17355,Protein
Q921D9,UP000005640_9606,17356,Protein
Q921E2,UP000005640_9606,17357,Protein
Q921E6,UP000005640_9606,17358,Protein
Q921F2,UP000005640_9606,17359,Protein
Q921F4,UP000005640_9606,17360,Protein
Q921G6,UP000005640_9606,17361,Protein
Q921G7,UP000005640_9606,17362,Protein
Q921G8,UP000005640_9606,17363,Protein
Q921H8,UP000005640_9606,17364,Protein
Q921H9,UP000005640_9606,17365,Protein
Q921I0,UP000005640_9606,17366,Protein
Q921I1,UP000005640_9606,17367,Protein
Q921I2,UP000005640_9606,17368,Protein
Q921I6,UP000005640_9606,17369,Protein
Q921I9,UP000005640_9606,17370,Protein
Q921J2,UP000005640_9606,17371,Protein
Q921J4,UP000005640_9606,17372,Protein
Q921K8,UP000005640_9606,17373,Protein
Q921K9,UP000005640_9606,17374,Protein
Q921L3,UP000005640_9606,17375,Protein
Q921L5,UP000005640_9606,17376,Protein
Q921L7,UP000005640_9606,17377,Protein
Q921L8,UP000005640_9606,17378,Protein
Q921M3,UP000005640_9606,17379,Protein
Q921M4,UP000005640_9606,17380,Protein
Q921M7,UP000005640_9606,17381,Protein
Q921N6,UP000005640_9606,17382,Protein
Q921N7,UP000005640_9606,17383,Protein
Q921N8,UP000005640_9606,17384,Protein
Q921P9,UP000005640_9606,17385,Protein
Q921Q3,UP000005640_9606,17386,Protein
Q921Q7,UP000005640_9606,17387,Protein
Q921R4,UP000005640_9606,17388,Protein
Q921R7,UP000005640_9606,17389,Protein
Q921R8,UP000005640_9606,17390,Protein
Q921S7,UP000005640_9606,17391,Protein
Q921T2,UP000005640_9606,17392,Protein
Q921U8,UP000005640_9606,17393,Protein
Q921V5,UP000005640_9606,17394,Protein
Q921V7,UP000005640_9606,17395,Protein
Q921W0,UP000005640_9606,17396,Protein
Q921W4,UP000005640_9606,17397,Protein
Q921W8,UP000005640_9606,17398,Protein
Q921X6,UP000005640_9606,17399,Protein
Q921X9,UP000005640_9606,17400,Protein
Q921Y0,UP000005640_9606,17401,Protein
Q921Y2,UP000005640_9606,17402,Protein
Q921Y4,UP000005640_9606,17403,Protein
Q921Z5,UP000005640_9606,17404,Protein
Q922B1,UP000005640_9606,17405,Protein
Q922B2,UP000005640_9606,17406,Protein
Q922B6,UP000005640_9606,17407,Protein
Q922B9,UP000005640_9606,17408,Protein
Q922C1,UP000005640_9606,17409,Protein
Q922D4,UP000005640_9606,17410,Protein
Q922D8,UP000005640_9606,17411,Protein
Q922E4,UP000005640_9606,17412,Protein
Q922E6,UP000005640_9606,17413,Protein
Q922F4,UP000005640_9606,17414,Protein
Q922G0,UP000005640_9606,17415,Protein
Q922G2,UP000005640_9606,17416,Protein
Q922G7,UP000005640_9606,17417,Protein
Q922H1,UP000005640_9606,17418,Protein
Q922H2,UP000005640_9606,17419,Protein
Q922H4,UP000005640_9606,17420,Protein
Q922H7,UP000005640_9606,17421,Protein
Q922H9,UP000005640_9606,17422,Protein
Q922I5,UP000005640_9606,17423,Protein
Q922J3,UP000005640_9606,17424,Protein
Q922J6,UP000005640_9606,17425,Protein
Q922J9,UP000005640_9606,17426,Protein
Q922K7,UP000005640_9606,17427,Protein
Q922K9,UP000005640_9606,17428,Protein
Q922L6,UP000005640_9606,17429,Protein
Q922M3,UP000005640_9606,17430,Protein
Q922M5,UP000005640_9606,17431,Protein
Q922M7,UP000005640_9606,17432,Protein
Q922P8,UP000005640_9606,17433,Protein
Q922P9,UP000005640_9606,17434,Protein
Q922Q1,UP000005640_9606,17435,Protein
Q922Q2,UP000005640_9606,17436,Protein
Q922Q4,UP000005640_9606,17437,Protein
Q922Q5,UP000005640_9606,17438,Protein
Q922Q6,UP000005640_9606,17439,Protein
Q922Q8,UP000005640_9606,17440,Protein
Q922Q9,UP000005640_9606,17441,Protein
Q922R0,UP000005640_9606,17442,Protein
Q922R1,UP000005640_9606,17443,Protein
Q922R5,UP000005640_9606,17444,Protein
Q922R8,UP000005640_9606,17445,Protein
Q922S4,UP000005640_9606,17446,Protein
Q922S8,UP000005640_9606,17447,Protein
Q922T2,UP000005640_9606,17448,Protein
Q922U1,UP000005640_9606,17449,Protein
Q922U2,UP000005640_9606,17450,Protein
Q922V4,UP000005640_9606,17451,Protein
Q922W5,UP000005640_9606,17452,Protein
Q922X9,UP000005640_9606,17453,Protein
Q922Y0,UP000005640_9606,17454,Protein
Q922Y1,UP000005640_9606,17455,Protein
Q922Y2,UP000005640_9606,17456,Protein
Q922Z0,UP000005640_9606,17457,Protein
Q922Z1,UP000005640_9606,17458,Protein
Q923A2,UP000005640_9606,17459,Protein
Q923B0,UP000005640_9606,17460,Protein
Q923B1,UP000005640_9606,17461,Protein
Q923B3,UP000005640_9606,17462,Protein
Q923B6,UP000005640_9606,17463,Protein
Q923D1,UP000005640_9606,17464,Protein
Q923D2,UP000005640_9606,17465,Protein
Q923D3,UP000005640_9606,17466,Protein
Q923D4,UP000005640_9606,17467,Protein
Q923D5,UP000005640_9606,17468,Protein
Q923E4,UP000005640_9606,17469,Protein
Q923G2,UP000005640_9606,17470,Protein
Q923I7,UP000005640_9606,17471,Protein
Q923J1,UP000005640_9606,17472,Protein
Q923K4,UP000005640_9606,17473,Protein
Q923L3,UP000005640_9606,17474,Protein
Q923L6,UP000005640_9606,17475,Protein
Q923L7,UP000005640_9606,17476,Protein
Q923M0,UP000005640_9606,17477,Protein
Q923P0,UP000005640_9606,17478,Protein
Q923Q2,UP000005640_9606,17479,Protein
Q923Q6,UP000005640_9606,17480,Protein
Q923Q8,UP000005640_9606,17481,Protein
Q923S6,UP000005640_9606,17482,Protein
Q923S9,UP000005640_9606,17483,Protein
Q923T7,UP000005640_9606,17484,Protein
Q923T9,UP000005640_9606,17485,Protein
Q923U0,UP000005640_9606,17486,Protein
Q923W1,UP000005640_9606,17487,Protein
Q923W9,UP000005640_9606,17488,Protein
Q923X1,UP000005640_9606,17489,Protein
Q923X4,UP000005640_9606,17490,Protein
Q923Y8,UP000005640_9606,17491,Protein
Q923Z0,UP000005640_9606,17492,Protein
Q923Z3,UP000005640_9606,17493,Protein
Q923Z4,UP000005640_9606,17494,Protein
Q924A0,UP000005640_9606,17495,Protein
Q924A2,UP000005640_9606,17496,Protein
Q924A4,UP000005640_9606,17497,Protein
Q924C1,UP000005640_9606,17498,Protein
Q924C5,UP000005640_9606,17499,Protein
Q924C6,UP000005640_9606,17500,Protein
Q924D0,UP000005640_9606,17501,Protein
Q924D1,UP000005640_9606,17502,Protein
Q924H0,UP000005640_9606,17503,Protein
